,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,24.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,WHITE,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
1,3.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,COLOURED,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
2,6.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,INDIAN,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
3,423.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,AFRICAN,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
4,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,ALL OTHER,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
5,456.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),TOTAL,TOTAL,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
6,297.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),MALE,,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
7,159.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),FEMALE,,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
8,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),UNKNOWN,,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
9,21.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,WHITE,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
10,2.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,COLOURED,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
11,5.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,INDIAN,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
12,344.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,AFRICAN,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
13,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,ALL OTHER,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
14,372.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),TOTAL,TOTAL,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
15,243.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),MALE,,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
16,129.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),FEMALE,,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
17,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),UNKNOWN,,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
18,2.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,WHITE,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
19,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,COLOURED,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
20,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,INDIAN,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
21,25.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,AFRICAN,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
22,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,ALL OTHER,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
23,27.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),TOTAL,TOTAL,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
24,18.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),MALE,,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
25,9.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),FEMALE,,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
26,0.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),UNKNOWN,,   1.2 EXECUTIVE/ADMINISTRATIVE/MANAGERIAL PROFESSIONALS
27,1.0,0,2014,Year,INSTITUTION: H17 (UNIVERSITY OF VENDA),,WHITE,   1.3 SPECIALIST/SUPPORT PROFESSIONALS
