,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,55.0,0,2001,Year,University of Fort Hare,,WHITE,1.0 Professional Staff     -Sub-total
1,4.0,0,2001,Year,University of Fort Hare,,COLOURED,1.0 Professional Staff     -Sub-total
2,8.0,0,2001,Year,University of Fort Hare,,INDIAN,1.0 Professional Staff     -Sub-total
3,126.0,0,2001,Year,University of Fort Hare,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2001,Year,University of Fort Hare,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,193.0,0,2001,Year,University of Fort Hare,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,130.0,0,2001,Year,University of Fort Hare,MALE,,1.0 Professional Staff     -Sub-total
7,63.0,0,2001,Year,University of Fort Hare,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2001,Year,University of Fort Hare,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,44.0,0,2001,Year,University of Fort Hare,,WHITE,   1.1 Instruction/Research Professional
10,3.0,0,2001,Year,University of Fort Hare,,COLOURED,   1.1 Instruction/Research Professional
11,6.0,0,2001,Year,University of Fort Hare,,INDIAN,   1.1 Instruction/Research Professional
12,76.0,0,2001,Year,University of Fort Hare,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2001,Year,University of Fort Hare,,ALL OTHER,   1.1 Instruction/Research Professional
14,129.0,0,2001,Year,University of Fort Hare,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,94.0,0,2001,Year,University of Fort Hare,MALE,,   1.1 Instruction/Research Professional
16,35.0,0,2001,Year,University of Fort Hare,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2001,Year,University of Fort Hare,UNKNOWN,,   1.1 Instruction/Research Professional
18,2.0,0,2001,Year,University of Fort Hare,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,1.0,0,2001,Year,University of Fort Hare,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,0.0,0,2001,Year,University of Fort Hare,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,13.0,0,2001,Year,University of Fort Hare,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2001,Year,University of Fort Hare,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,16.0,0,2001,Year,University of Fort Hare,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,13.0,0,2001,Year,University of Fort Hare,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,3.0,0,2001,Year,University of Fort Hare,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2001,Year,University of Fort Hare,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,9.0,0,2001,Year,University of Fort Hare,,WHITE,   1.3 Specialist/Support Professionals
28,0.0,0,2001,Year,University of Fort Hare,,COLOURED,   1.3 Specialist/Support Professionals
29,2.0,0,2001,Year,University of Fort Hare,,INDIAN,   1.3 Specialist/Support Professionals
30,37.0,0,2001,Year,University of Fort Hare,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2001,Year,University of Fort Hare,,ALL OTHER,   1.3 Specialist/Support Professionals
32,48.0,0,2001,Year,University of Fort Hare,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,23.0,0,2001,Year,University of Fort Hare,MALE,,   1.3 Specialist/Support Professionals
34,25.0,0,2001,Year,University of Fort Hare,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2001,Year,University of Fort Hare,UNKNOWN,,   1.3 Specialist/Support Professionals
36,15.0,0,2001,Year,University of Fort Hare,,WHITE,2.0 Non-Professional Staff    -Sub-total
