,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,629.0,0,2003,Year,University of the Free State,,WHITE,1.0 Professional Staff     -Sub-total
1,11.0,0,2003,Year,University of the Free State,,COLOURED,1.0 Professional Staff     -Sub-total
2,3.0,0,2003,Year,University of the Free State,,INDIAN,1.0 Professional Staff     -Sub-total
3,92.0,0,2003,Year,University of the Free State,,AFRICAN,1.0 Professional Staff     -Sub-total
4,1.0,0,2003,Year,University of the Free State,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,736.0,0,2003,Year,University of the Free State,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,416.0,0,2003,Year,University of the Free State,MALE,,1.0 Professional Staff     -Sub-total
7,320.0,0,2003,Year,University of the Free State,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,University of the Free State,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,491.0,0,2003,Year,University of the Free State,,WHITE,   1.1 Instruction/Research Professional
10,7.0,0,2003,Year,University of the Free State,,COLOURED,   1.1 Instruction/Research Professional
11,3.0,0,2003,Year,University of the Free State,,INDIAN,   1.1 Instruction/Research Professional
12,78.0,0,2003,Year,University of the Free State,,AFRICAN,   1.1 Instruction/Research Professional
13,1.0,0,2003,Year,University of the Free State,,ALL OTHER,   1.1 Instruction/Research Professional
14,580.0,0,2003,Year,University of the Free State,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,336.0,0,2003,Year,University of the Free State,MALE,,   1.1 Instruction/Research Professional
16,244.0,0,2003,Year,University of the Free State,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,University of the Free State,UNKNOWN,,   1.1 Instruction/Research Professional
18,52.0,0,2003,Year,University of the Free State,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,3.0,0,2003,Year,University of the Free State,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,0.0,0,2003,Year,University of the Free State,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,8.0,0,2003,Year,University of the Free State,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,University of the Free State,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,63.0,0,2003,Year,University of the Free State,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,50.0,0,2003,Year,University of the Free State,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,13.0,0,2003,Year,University of the Free State,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,University of the Free State,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,86.0,0,2003,Year,University of the Free State,,WHITE,   1.3 Specialist/Support Professionals
28,1.0,0,2003,Year,University of the Free State,,COLOURED,   1.3 Specialist/Support Professionals
29,0.0,0,2003,Year,University of the Free State,,INDIAN,   1.3 Specialist/Support Professionals
30,6.0,0,2003,Year,University of the Free State,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2003,Year,University of the Free State,,ALL OTHER,   1.3 Specialist/Support Professionals
32,93.0,0,2003,Year,University of the Free State,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,30.0,0,2003,Year,University of the Free State,MALE,,   1.3 Specialist/Support Professionals
34,63.0,0,2003,Year,University of the Free State,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,University of the Free State,UNKNOWN,,   1.3 Specialist/Support Professionals
36,352.0,0,2003,Year,University of the Free State,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,42.0,0,2003,Year,University of the Free State,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,4.0,0,2003,Year,University of the Free State,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,325.0,0,2003,Year,University of the Free State,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2003,Year,University of the Free State,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,723.0,0,2003,Year,University of the Free State,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,274.0,0,2003,Year,University of the Free State,MALE,,2.0 Non-Professional Staff    -Sub-total
43,449.0,0,2003,Year,University of the Free State,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2003,Year,University of the Free State,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,20.0,0,2003,Year,University of the Free State,,WHITE,   2.1 Technical Employees
46,3.0,0,2003,Year,University of the Free State,,COLOURED,   2.1 Technical Employees
47,1.0,0,2003,Year,University of the Free State,,INDIAN,   2.1 Technical Employees
