,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,789.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,WHITE,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
1,43.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,COLOURED,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
2,129.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,INDIAN,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
3,308.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,AFRICAN,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
4,5.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,ALL OTHER,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
5,1274.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),TOTAL,TOTAL,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
6,648.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),MALE,,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
7,626.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),FEMALE,,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
8,0.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),UNKNOWN,,1.0 PROFESSIONAL STAFF     - SUB-TOTAL
9,703.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,WHITE,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
10,33.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,COLOURED,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
11,91.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,INDIAN,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
12,214.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,AFRICAN,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
13,3.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),,ALL OTHER,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
14,1044.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),TOTAL,TOTAL,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
15,544.0,0,2011,Year,INSTITUTION: H21 (UNIVERSITY OF WITWATERSRAND),MALE,,   1.1 INSTRUCTION/RESEARCH PROFESSIONAL
