,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,556.61,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,4.4,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,6.51,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,1.52,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,2.55,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,571.59,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),1.0 INSTRUCTION,TOTAL 
8,231.58,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,42.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,4.11,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,SPEC/ SUPP PROF
11,15.46,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,0.06,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,SERVICE EMPLOYEES
15,293.21,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),2.0 RESEARCH ,TOTAL 
16,51.71,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,INSTR/ RESEARCH  PROF 
17,0.86,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,EXEC/ ADMIN / MANAG PROF
18,1.69,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,SPEC/ SUPP PROF
19,0.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,TECHNICAL EMPLOYEES
20,2.1,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,NON-PROF ADMIN EMPLOYEES
21,0.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,CRAFTS / TRADES EMPLOYEES
22,0.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,SERVICE EMPLOYEES
23,56.36,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),3.0 PUBLIC SERVICE,TOTAL 
24,119.2,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,INSTR/ RESEARCH  PROF 
25,25.05,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,EXEC/ ADMIN / MANAG PROF
26,117.14,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,SPEC/ SUPP PROF
27,210.55,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,TECHNICAL EMPLOYEES
28,429.29,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,NON-PROF ADMIN EMPLOYEES
29,2.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,CRAFTS / TRADES EMPLOYEES
30,90.35,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,SERVICE EMPLOYEES
31,993.58,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),4.0 ACADEMIC SUPPORT,TOTAL 
32,0.7,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,INSTR/ RESEARCH  PROF 
33,8.51,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,EXEC/ ADMIN / MANAG PROF
34,9.97,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,SPEC/ SUPP PROF
35,4.75,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,TECHNICAL EMPLOYEES
36,93.66,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,NON-PROF ADMIN EMPLOYEES
37,1.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,CRAFTS / TRADES EMPLOYEES
38,9.0,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,SERVICE EMPLOYEES
39,127.59,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),5.0 STUDENT SERVICES,TOTAL 
40,37.93,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),6.0 INSTITUTIONAL SUPPORT,INSTR/ RESEARCH  PROF 
41,49.01,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),6.0 INSTITUTIONAL SUPPORT,EXEC/ ADMIN / MANAG PROF
42,2.82,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),6.0 INSTITUTIONAL SUPPORT,SPEC/ SUPP PROF
43,5.72,0,2011,Year,INSTITUTION: H06 (UNIVERSITY OF THE FREE STATE),6.0 INSTITUTIONAL SUPPORT,TECHNICAL EMPLOYEES
