,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,513.1,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,2.46,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,2.28,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,8.24,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,3.6,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,529.68,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),1.0 INSTRUCTION,TOTAL 
8,195.48,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,8.44,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,0.25,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,SPEC/ SUPP PROF
11,1.0,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,0.16,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,SERVICE EMPLOYEES
15,205.33,0,2016,Year,INSTITUTION: H06 (UNIVERSITY OF FREE STATE),2.0 RESEARCH ,TOTAL 
