,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,749.547,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,9.447,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,23.097,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,4.048,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,42.417,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,828.556,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,TOTAL 
8,52.788,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,1.16,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,4.961,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,SPEC/ SUPP PROF
11,0.5,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,1.75,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,SERVICE EMPLOYEES
15,61.159,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,TOTAL 
16,1.467,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,INSTR/ RESEARCH  PROF 
17,0.03,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,EXEC/ ADMIN / MANAG PROF
18,0.15,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,SPEC/ SUPP PROF
19,0.0,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,TECHNICAL EMPLOYEES
20,1.422,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,NON-PROF ADMIN EMPLOYEES
21,0.0,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,CRAFTS / TRADES EMPLOYEES
22,1.0,0,2014,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,SERVICE EMPLOYEES
